year_month,party,dimension,mean,ci_lower,ci_upper,raw_iqr,raw_iqr_ci_lower,raw_iqr_ci_upper,n_articles,bootstrap_valid_mean,bootstrap_valid_raw_iqr
2024-09,democrat,q4,9.609495507808608,6.088557666063727,13.654534003459993,15.0,10.0,20.0,36,5000,5000
2024-09,republican,q1,60.14291473482905,56.53961529707066,63.41543434447496,26.25,21.666666666666664,36.25,112,5000,5000
2024-09,republican,q2,49.72208608683983,45.23893142785024,54.123773518716156,29.91666666666668,19.166666666666664,41.16666666666667,84,5000,5000
2024-09,republican,q3,19.434874805772168,8.335944797890926,31.730712487452198,50.0,0.0,52.5,21,5000,5000
2024-09,republican,q4,49.17207151651953,34.58878065169938,62.42663870213875,47.5,20.0,75.0,24,5000,5000
2024-10,democrat,q1,20.450687795177142,15.932141733408171,25.47969893672945,28.33333333333333,16.25,38.125,69,5000,5000
2024-10,democrat,q2,11.532670092008876,7.142778811658278,17.12041062605059,11.25,5.0,40.0,34,5000,5000
2024-10,democrat,q3,4.031164344266126,1.1627331482278382,7.82554127040671,10.0,0.0,20.0,17,5000,5000
2024-10,democrat,q4,14.549676655185273,8.363793239905268,21.78017532348509,20.0,10.0,35.833333333333336,29,5000,5000
2024-10,republican,q1,60.536938435172374,55.825058319339554,65.2148963876099,27.5,17.5,34.0625,84,5000,5000
2024-10,republican,q2,50.753973425186835,44.36556856650498,56.93088862170054,32.857142857142854,20.0,47.5,53,5000,5000
2024-10,republican,q3,9.095400872096388,2.8517488315185053,17.00127912361693,8.75,0.0,25.0,14,5000,4999
2024-10,republican,q4,38.08366914456665,24.670860595294243,49.35376580904478,60.0,30.0,78.75,24,5000,5000
2024-11,democrat,q1,18.29759201684732,15.78325847553018,21.02512397712382,22.36111111111111,15.5,23.571428571428573,187,5000,5000
2024-11,democrat,q2,16.08165622424494,11.78265230755435,21.023124871111857,20.0,10.0,21.666666666666664,78,5000,5000
2024-11,democrat,q3,11.94917434671972,8.234934226031955,15.989855015085228,20.0,10.0,20.0,48,5000,5000
2024-11,democrat,q4,11.20370650794285,6.411891664690657,16.93623248138222,15.0,10.0,20.0,43,5000,5000
2024-11,republican,q1,59.38439124765692,56.82140714984041,61.997780514989515,27.5,25.0,32.5,257,5000,5000
2024-11,republican,q2,38.096723409337166,34.448295419166946,41.81218219620984,38.33333333333333,29.583333333333336,50.0,151,5000,5000
2024-11,republican,q3,17.121619471902676,11.072380137547148,23.473081348562307,43.75,17.43750000000002,50.0,54,5000,5000
2024-11,republican,q4,24.828182377896926,18.671772126885962,31.156776726923525,50.0,35.0,60.0,77,5000,5000
2024-12,democrat,q1,23.453040905629006,17.624372340861278,30.063539187409297,20.0,10.0,45.0,59,5000,5000
2024-12,democrat,q2,13.414828615198818,6.441581664476066,21.661774491845904,20.0,8.75,55.0,25,5000,5000
2024-12,democrat,q3,7.566681326859306,0.8801815126508142,16.51991512089971,10.0,0.0,27.5,10,5000,4952
2024-12,democrat,q4,13.552950124048321,6.687455284256893,20.617827099034763,12.5,0.0,22.5,16,5000,4999
2024-12,republican,q1,58.38996049524176,54.338001436619166,62.21890047128704,25.0,21.25,30.0,117,5000,5000
2024-12,republican,q2,32.42669157161143,26.963589458878328,38.297977220267605,30.0,30.0,50.0,65,5000,5000
2024-12,republican,q3,18.765633008914584,8.853313526717091,31.043361211984795,27.5,7.5,50.0,23,5000,5000
2024-12,republican,q4,29.780165974113775,20.203201883839633,40.40752732752492,50.0,28.744791666666668,60.0,38,5000,5000
